id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,dateUTC,timeUTC,alarms
106530,thermo-grid-883f4a344cbe,2024/08/06,11:05,0.0,0.0,27.17,0.0,0.0,0.0,2.96,18.92,35.13,91.98,34.48,35.1,37.59,1722931505,2024/08/06,08:05,0x00000000
106531,thermo-grid-883f4a344cbe,2024/08/06,11:10,0.0,0.0,26.8,0.0,0.0,0.0,1.88,14.46,34.73,91.98,34.62,35.12,37.74,1722931805,2024/08/06,08:10,0x00000000
106532,thermo-grid-883f4a344cbe,2024/08/06,11:15,0.0,0.0,23.79,0.0,0.0,0.0,2.08,14.86,33.98,91.97,34.78,35.12,37.88,1722932105,2024/08/06,08:15,0x00000000
106533,thermo-grid-883f4a344cbe,2024/08/06,11:20,0.0,0.0,32.91,0.0,0.0,0.0,2.08,19.4,34.29,91.96,34.9,35.12,38.0,1722932405,2024/08/06,08:20,0x00000000
106534,thermo-grid-883f4a344cbe,2024/08/06,11:25,0.0,0.0,26.69,0.0,0.0,0.0,2.53,30.46,33.43,91.96,35.08,35.13,38.18,1722932705,2024/08/06,08:25,0x00000000
106535,thermo-grid-883f4a344cbe,2024/08/06,11:30,0.07,0.0,29.95,0.0,0.0,0.0,2.63,30.71,32.98,91.95,35.26,35.14,38.36,1722933005,2024/08/06,08:30,0x00000000
106536,thermo-grid-883f4a344cbe,2024/08/06,11:35,0.0,0.0,30.29,0.0,0.0,0.0,2.42,20.39,33.11,91.95,35.43,35.15,38.56,1722933305,2024/08/06,08:35,0x00000000
106537,thermo-grid-883f4a344cbe,2024/08/06,11:40,0.0,0.0,29.2,0.0,0.0,0.0,2.25,19.54,31.79,91.94,35.63,35.15,38.76,1722933605,2024/08/06,08:40,0x00000000
106538,thermo-grid-883f4a344cbe,2024/08/06,11:45,0.0,0.0,29.92,0.0,0.0,0.0,2.67,23.5,32.18,91.93,35.8,35.15,38.92,1722933905,2024/08/06,08:45,0x00000000
106539,thermo-grid-883f4a344cbe,2024/08/06,11:50,0.0,0.0,28.44,0.0,0.0,0.0,2.36,22.24,31.87,91.91,35.95,35.15,39.08,1722934205,2024/08/06,08:50,0x00000000
106540,thermo-grid-883f4a344cbe,2024/08/06,11:55,0.0,0.0,23.04,0.0,0.0,0.0,2.37,19.11,31.87,91.9,36.02,35.13,39.16,1722934505,2024/08/06,08:55,0x00000000
106541,thermo-grid-883f4a344cbe,2024/08/06,12:00,0.0,0.0,28.03,0.0,0.0,0.0,2.74,19.02,31.43,91.9,36.12,35.13,39.26,1722934805,2024/08/06,09:00,0x00000000
106542,thermo-grid-883f4a344cbe,2024/08/06,12:05,0.02,0.0,36.72,0.0,0.0,0.0,2.43,18.22,31.48,91.9,36.23,35.13,39.37,1722935105,2024/08/06,09:05,0x00000000
106543,thermo-grid-883f4a344cbe,2024/08/06,12:10,0.0,0.0,29.41,0.0,0.0,0.0,2.06,13.87,31.07,91.89,36.35,35.13,39.5,1722935405,2024/08/06,09:10,0x00000000
106544,thermo-grid-883f4a344cbe,2024/08/06,12:15,0.04,0.0,27.23,0.0,0.0,0.0,2.01,14.92,30.81,91.88,36.41,35.12,39.56,1722935705,2024/08/06,09:15,0x00000000
106545,thermo-grid-883f4a344cbe,2024/08/06,12:20,0.06,0.0,32.94,0.0,0.0,0.0,2.4,22.89,31.13,91.88,36.47,35.11,39.61,1722936005,2024/08/06,09:20,0x00000000
106546,thermo-grid-883f4a344cbe,2024/08/06,12:25,0.05,0.0,34.37,0.0,0.0,0.0,2.32,24.99,31.26,91.88,36.54,35.11,39.69,1722936305,2024/08/06,09:25,0x00000000
106547,thermo-grid-883f4a344cbe,2024/08/06,12:30,0.0,0.0,33.01,0.0,0.0,0.0,2.06,18.64,31.22,91.88,36.64,35.11,39.78,1722936605,2024/08/06,09:30,0x00000000
106548,thermo-grid-883f4a344cbe,2024/08/06,12:35,0.0,1.64,29.53,0.0,0.0,0.0,1.78,12.15,30.93,91.87,36.72,35.1,39.86,1722936905,2024/08/06,09:35,0x00000000
106549,thermo-grid-883f4a344cbe,2024/08/06,12:40,0.0,2.03,30.5,0.0,0.0,0.0,1.77,12.86,30.95,91.86,36.69,35.08,39.82,1722937205,2024/08/06,09:40,0x00000000
106550,thermo-grid-883f4a344cbe,2024/08/06,12:45,0.0,1.97,32.58,0.0,0.0,0.0,2.07,17.11,31.14,91.84,36.62,35.06,39.75,1722937505,2024/08/06,09:45,0x00000000
106551,thermo-grid-883f4a344cbe,2024/08/06,12:50,0.07,0.0,36.04,0.0,0.0,0.0,2.19,17.49,31.35,91.84,36.57,35.06,39.72,1722937805,2024/08/06,09:50,0x00000000
106552,thermo-grid-883f4a344cbe,2024/08/06,12:55,0.09,0.0,32.77,0.0,0.0,0.0,1.87,15.66,30.72,91.83,36.64,35.07,39.78,1722938105,2024/08/06,09:55,0x00000000
106553,thermo-grid-883f4a344cbe,2024/08/06,13:00,0.12,0.0,36.13,0.0,0.0,0.0,2.07,16.41,31.05,91.81,36.7,35.07,39.85,1722938405,2024/08/06,10:00,0x00000000
106554,thermo-grid-883f4a344cbe,2024/08/06,13:05,0.13,0.0,32.81,0.0,0.0,0.0,2.41,19.0,30.7,91.81,36.75,35.08,39.91,1722938705,2024/08/06,10:05,0x00000000
106555,thermo-grid-883f4a344cbe,2024/08/06,13:10,0.06,0.29,23.13,0.0,0.0,0.0,2.38,16.66,29.51,91.8,36.76,35.07,39.93,1722939005,2024/08/06,10:10,0x00000000
106556,thermo-grid-883f4a344cbe,2024/08/06,13:15,0.07,0.0,25.91,0.0,0.0,0.0,3.12,14.9,28.94,91.78,36.7,35.05,39.87,1722939305,2024/08/06,10:15,0x00000000
106557,thermo-grid-883f4a344cbe,2024/08/06,13:20,0.08,0.0,30.26,0.0,0.0,0.0,2.6,40.53,29.24,91.78,36.64,35.03,39.81,1722939605,2024/08/06,10:20,0x00000000
106558,thermo-grid-883f4a344cbe,2024/08/06,13:25,0.09,0.0,31.14,0.0,0.0,0.0,2.37,16.5,29.25,91.77,36.56,35.02,39.73,1722939905,2024/08/06,10:25,0x00000000
106559,thermo-grid-883f4a344cbe,2024/08/06,13:30,0.15,0.0,33.04,0.0,0.0,0.0,2.76,23.21,29.2,91.76,36.48,35.0,39.65,1722940205,2024/08/06,10:30,0x00000000
106560,thermo-grid-883f4a344cbe,2024/08/06,13:35,0.07,0.45,34.49,0.0,0.0,0.0,3.17,100.64,29.35,91.76,36.37,34.98,39.56,1722940505,2024/08/06,10:35,0x00000000
106561,thermo-grid-883f4a344cbe,2024/08/06,13:40,0.12,0.0,35.75,0.0,0.0,0.0,2.1,16.48,29.46,91.75,36.21,34.96,39.4,1722940805,2024/08/06,10:40,0x00000000
106562,thermo-grid-883f4a344cbe,2024/08/06,13:45,0.23,0.0,36.91,0.0,0.0,0.0,2.87,21.32,29.28,91.74,36.09,34.96,39.3,1722941105,2024/08/06,10:45,0x00000000
106563,thermo-grid-883f4a344cbe,2024/08/06,13:50,0.08,0.0,39.48,0.0,0.0,0.0,2.56,22.36,29.5,91.74,36.0,34.97,39.24,1722941405,2024/08/06,10:50,0x00000000
106564,thermo-grid-883f4a344cbe,2024/08/06,13:55,0.1,0.0,36.94,0.0,0.0,0.0,2.17,17.94,29.47,91.73,35.94,34.96,39.2,1722941705,2024/08/06,10:55,0x00000000
106565,thermo-grid-883f4a344cbe,2024/08/06,14:00,0.09,0.0,36.9,0.0,0.0,0.0,2.23,15.47,29.37,91.72,35.86,34.96,39.13,1722942005,2024/08/06,11:00,0x00000000
106566,thermo-grid-883f4a344cbe,2024/08/06,14:05,0.1,0.0,41.35,0.0,0.0,0.0,2.07,14.59,29.82,91.71,35.79,34.96,39.1,1722942305,2024/08/06,11:05,0x00000000
106567,thermo-grid-883f4a344cbe,2024/08/06,14:10,0.06,0.0,39.19,0.0,0.0,0.0,2.07,17.87,29.67,91.71,35.77,34.97,39.09,1722942605,2024/08/06,11:10,0x00000000
106568,thermo-grid-883f4a344cbe,2024/08/06,14:15,0.14,0.0,46.56,12.17,0.0,0.0,2.69,15.62,30.22,91.7,35.74,34.98,39.08,1722942905,2024/08/06,11:15,0x00000000
106569,thermo-grid-883f4a344cbe,2024/08/06,14:20,0.12,1.29,41.76,4.86,0.0,0.0,2.41,15.31,30.38,91.69,35.73,34.99,39.1,1722943205,2024/08/06,11:20,0x00000000
106570,thermo-grid-883f4a344cbe,2024/08/06,14:25,0.13,0.0,111.6,90.94,0.0,0.0,3.35,19.86,30.45,91.68,35.69,34.98,39.06,1722943505,2024/08/06,11:25,0x00000000
106571,thermo-grid-883f4a344cbe,2024/08/06,14:30,0.16,0.0,79.61,48.3,0.0,0.0,3.0,19.4,30.27,91.67,35.63,34.99,39.03,1722943805,2024/08/06,11:30,0x00000000
106572,thermo-grid-883f4a344cbe,2024/08/06,14:35,0.11,0.0,45.38,7.51,0.0,0.0,2.49,16.67,30.42,91.67,35.62,34.99,39.04,1722944105,2024/08/06,11:35,0x00000000
106573,thermo-grid-883f4a344cbe,2024/08/06,14:40,0.1,0.0,69.02,36.49,0.0,0.0,2.56,9.48,30.55,91.66,35.58,34.97,38.99,1722944405,2024/08/06,11:40,0x00000000
106574,thermo-grid-883f4a344cbe,2024/08/06,14:45,0.13,0.0,46.41,27.28,0.0,0.0,3.31,14.95,30.7,91.65,35.48,34.96,38.9,1722944705,2024/08/06,11:45,0x00000000
106575,thermo-grid-883f4a344cbe,2024/08/06,14:50,0.12,0.0,44.17,16.03,0.0,0.0,2.63,10.85,30.49,91.64,35.4,34.96,38.83,1722945005,2024/08/06,11:50,0x00000000
106576,thermo-grid-883f4a344cbe,2024/08/06,14:55,0.16,0.0,46.8,29.6,0.0,0.0,3.56,21.66,30.55,91.63,35.33,34.95,38.76,1722945305,2024/08/06,11:55,0x00000000
106577,thermo-grid-883f4a344cbe,2024/08/06,15:00,0.14,0.0,39.82,71.58,0.0,0.0,3.04,11.21,30.35,91.62,35.25,34.94,38.68,1722945605,2024/08/06,12:00,0x00000000
106578,thermo-grid-883f4a344cbe,2024/08/06,15:05,0.13,0.0,45.93,34.56,0.0,0.0,2.73,10.47,30.43,91.61,35.15,34.93,38.57,1722945905,2024/08/06,12:05,0x00000000
106579,thermo-grid-883f4a344cbe,2024/08/06,15:10,0.16,0.0,43.9,10.34,0.0,0.0,3.73,10.51,30.49,91.6,35.03,34.93,38.44,1722946205,2024/08/06,12:10,0x00000000
106580,thermo-grid-883f4a344cbe,2024/08/06,15:15,0.23,0.0,49.45,22.1,0.0,0.0,4.2,13.34,31.03,91.6,34.93,34.94,38.35,1722946505,2024/08/06,12:15,0x00000000
106581,thermo-grid-883f4a344cbe,2024/08/06,15:20,0.14,0.0,48.89,17.02,0.0,0.0,3.25,16.52,30.93,91.6,34.87,34.94,38.3,1722946805,2024/08/06,12:20,0x00000000
106582,thermo-grid-883f4a344cbe,2024/08/06,15:25,0.14,0.0,45.85,27.62,0.0,0.0,2.76,11.52,31.1,91.59,34.85,34.94,38.29,1722947105,2024/08/06,12:25,0x00000000
106583,thermo-grid-883f4a344cbe,2024/08/06,15:30,0.12,0.0,53.2,52.7,0.0,0.0,2.7,12.82,30.91,91.59,34.78,34.94,38.22,1722947405,2024/08/06,12:30,0x00000000
106584,thermo-grid-883f4a344cbe,2024/08/06,15:35,0.13,0.0,44.91,10.66,0.0,0.0,2.7,17.86,31.05,91.59,34.66,34.92,38.11,1722947705,2024/08/06,12:35,0x00000000
106585,thermo-grid-883f4a344cbe,2024/08/06,15:40,0.12,0.0,46.9,14.93,0.0,0.0,2.84,17.53,31.35,91.58,34.6,34.94,38.06,1722948005,2024/08/06,12:40,0x00000000
106586,thermo-grid-883f4a344cbe,2024/08/06,15:45,0.13,0.0,46.59,11.02,0.0,0.0,3.02,19.76,31.04,91.58,34.59,34.97,38.05,1722948305,2024/08/06,12:45,0x00000000
106587,thermo-grid-883f4a344cbe,2024/08/06,15:50,0.09,0.0,41.8,1.06,0.0,0.0,2.46,16.09,30.67,91.58,34.59,34.98,38.06,1722948605,2024/08/06,12:50,0x00000000
106588,thermo-grid-883f4a344cbe,2024/08/06,15:55,0.08,0.0,45.51,6.03,0.0,0.0,2.85,22.96,30.73,91.58,34.61,35.0,38.08,1722948905,2024/08/06,12:55,0x00000000
106589,thermo-grid-883f4a344cbe,2024/08/06,16:00,0.1,0.0,43.78,2.15,0.0,0.0,2.83,19.94,30.4,91.59,34.63,35.0,38.1,1722949205,2024/08/06,13:00,0x00000000
106590,thermo-grid-883f4a344cbe,2024/08/06,16:05,0.14,0.0,46.93,10.04,0.0,0.0,2.7,16.7,30.53,91.59,34.64,35.0,38.11,1722949505,2024/08/06,13:05,0x00000000
106591,thermo-grid-883f4a344cbe,2024/08/06,16:10,0.16,0.0,50.93,19.06,0.0,0.0,2.89,17.87,31.06,91.58,34.64,34.99,38.11,1722949805,2024/08/06,13:10,0x00000000
106592,thermo-grid-883f4a344cbe,2024/08/06,16:15,0.13,0.0,44.81,9.21,0.0,0.0,2.86,11.19,30.98,91.58,34.62,34.98,38.1,1722950105,2024/08/06,13:15,0x00000000
106593,thermo-grid-883f4a344cbe,2024/08/06,16:20,0.15,0.0,52.17,19.31,0.0,0.0,3.44,25.36,31.31,91.58,34.6,34.99,38.1,1722950405,2024/08/06,13:20,0x00000000
106594,thermo-grid-883f4a344cbe,2024/08/06,16:25,0.11,0.0,42.41,0.0,0.0,0.0,2.27,12.9,30.6,91.58,34.6,34.99,38.09,1722950705,2024/08/06,13:25,0x00000000
106595,thermo-grid-883f4a344cbe,2024/08/06,16:30,0.07,0.0,43.62,0.0,0.0,0.0,2.45,15.01,30.43,91.57,34.53,34.97,37.98,1722951005,2024/08/06,13:30,0x00000000
106596,thermo-grid-883f4a344cbe,2024/08/06,16:35,0.09,0.0,49.02,15.01,0.0,0.0,2.26,16.96,31.21,91.57,34.43,34.96,37.89,1722951305,2024/08/06,13:35,0x00000000
106597,thermo-grid-883f4a344cbe,2024/08/06,16:40,0.1,0.0,50.47,15.72,0.0,0.0,2.19,17.2,31.35,91.57,34.37,34.96,37.82,1722951605,2024/08/06,13:40,0x00000000
106598,thermo-grid-883f4a344cbe,2024/08/06,16:45,0.07,0.0,45.58,7.27,0.0,0.0,1.93,15.88,31.12,91.57,34.31,34.95,37.76,1722951905,2024/08/06,13:45,0x00000000
106599,thermo-grid-883f4a344cbe,2024/08/06,16:50,0.1,0.0,50.14,21.03,0.0,0.0,2.12,17.3,31.63,91.57,34.25,34.95,37.7,1722952205,2024/08/06,13:50,0x00000000
106600,thermo-grid-883f4a344cbe,2024/08/06,16:55,0.1,0.0,50.38,17.71,0.0,0.0,2.21,16.82,31.83,91.57,34.23,34.96,37.69,1722952505,2024/08/06,13:55,0x00000000
106601,thermo-grid-883f4a344cbe,2024/08/06,17:00,0.16,0.0,47.91,19.54,0.0,0.0,2.47,22.34,31.62,91.57,34.21,34.96,37.66,1722952805,2024/08/06,14:00,0x00000000
106602,thermo-grid-883f4a344cbe,2024/08/06,17:05,0.2,0.0,46.55,19.0,0.0,0.0,1.83,13.44,31.89,91.57,34.12,34.95,37.55,1722953105,2024/08/06,14:05,0x00000000
106603,thermo-grid-883f4a344cbe,2024/08/06,17:10,0.15,0.0,48.56,16.8,0.0,0.0,1.94,16.13,32.01,91.57,34.01,34.93,37.43,1722953405,2024/08/06,14:10,0x00000000
106604,thermo-grid-883f4a344cbe,2024/08/06,17:15,0.15,0.0,49.62,19.45,0.0,0.0,1.84,15.34,32.34,91.57,33.9,34.93,37.31,1722953705,2024/08/06,14:15,0x00000000
106605,thermo-grid-883f4a344cbe,2024/08/06,17:20,0.18,0.0,60.25,67.94,0.0,0.0,1.92,15.85,32.56,91.58,33.76,34.92,37.16,1722954005,2024/08/06,14:20,0x00000000
106606,thermo-grid-883f4a344cbe,2024/08/06,17:25,0.13,0.0,54.32,44.22,0.0,0.0,2.19,17.21,33.17,91.58,33.59,34.9,36.97,1722954305,2024/08/06,14:25,0x00000000
106607,thermo-grid-883f4a344cbe,2024/08/06,17:30,0.18,0.0,65.99,65.08,0.0,0.0,2.32,19.7,33.72,91.58,33.39,34.88,36.76,1722954605,2024/08/06,14:30,0x00000000
106608,thermo-grid-883f4a344cbe,2024/08/06,17:35,0.36,0.0,61.44,45.45,0.0,0.0,2.41,18.78,34.35,91.57,33.19,34.86,36.54,1722954905,2024/08/06,14:35,0x00000000
106609,thermo-grid-883f4a344cbe,2024/08/06,17:40,0.34,0.0,68.21,69.61,0.0,0.0,3.17,32.68,34.98,91.57,32.92,34.84,36.23,1722955205,2024/08/06,14:40,0x00000000
106610,thermo-grid-883f4a344cbe,2024/08/06,17:45,0.4,0.0,72.48,94.49,0.0,0.0,2.31,19.54,35.69,91.58,32.56,34.81,35.85,1722955505,2024/08/06,14:45,0x00000000
106611,thermo-grid-883f4a344cbe,2024/08/06,17:50,0.66,0.0,73.31,84.75,0.0,0.0,4.18,37.96,36.86,91.58,32.17,34.79,35.44,1722955805,2024/08/06,14:50,0x00000000
106612,thermo-grid-883f4a344cbe,2024/08/06,17:55,0.44,0.0,73.34,98.45,0.0,0.0,3.33,29.06,37.68,91.59,31.77,34.77,35.02,1722956105,2024/08/06,14:55,0x00000000
106613,thermo-grid-883f4a344cbe,2024/08/06,18:00,0.58,0.0,88.33,114.72,0.0,0.0,3.33,22.49,38.69,91.59,31.37,34.76,34.6,1722956405,2024/08/06,15:00,0x00000000
106614,thermo-grid-883f4a344cbe,2024/08/06,18:05,1.01,0.0,84.82,125.36,0.0,0.0,6.05,44.16,39.89,91.59,30.96,34.74,34.19,1722956705,2024/08/06,15:05,0x00000000
106615,thermo-grid-883f4a344cbe,2024/08/06,18:10,1.67,0.0,103.72,181.6,0.0,0.0,17.45,151.26,41.59,91.58,30.52,34.7,33.73,1722957005,2024/08/06,15:10,0x00000000
106616,thermo-grid-883f4a344cbe,2024/08/06,18:15,1.23,0.0,99.51,165.35,0.0,0.0,17.45,144.82,42.82,91.57,30.04,34.68,33.22,1722957305,2024/08/06,15:15,0x00000000
106617,thermo-grid-883f4a344cbe,2024/08/06,18:20,1.08,0.0,89.97,142.87,0.0,0.0,14.39,118.07,43.89,91.56,29.56,34.67,32.72,1722957605,2024/08/06,15:20,0x00000000
106618,thermo-grid-883f4a344cbe,2024/08/06,18:25,1.08,0.0,87.41,142.93,0.0,0.0,13.65,120.52,44.92,91.57,29.1,34.67,32.24,1722957905,2024/08/06,15:25,0x00000000
106619,thermo-grid-883f4a344cbe,2024/08/06,18:30,0.88,0.0,85.94,129.6,0.0,0.0,14.95,113.83,45.74,91.57,28.65,34.68,31.79,1722958205,2024/08/06,15:30,0x00000000
106620,thermo-grid-883f4a344cbe,2024/08/06,18:35,0.69,0.0,83.83,125.82,0.0,0.0,15.59,105.19,46.46,91.56,28.22,34.7,31.37,1722958505,2024/08/06,15:35,0x00000000
106621,thermo-grid-883f4a344cbe,2024/08/06,18:40,0.8,0.0,82.38,119.93,0.0,0.0,15.1,106.08,47.09,91.56,27.83,34.71,30.97,1722958805,2024/08/06,15:40,0x00000000
106622,thermo-grid-883f4a344cbe,2024/08/06,18:45,0.59,0.0,82.22,114.16,0.0,0.0,15.52,99.4,47.88,91.56,27.48,34.73,30.61,1722959105,2024/08/06,15:45,0x00000000
106623,thermo-grid-883f4a344cbe,2024/08/06,18:50,0.77,0.0,79.71,112.95,0.0,0.0,18.42,119.23,48.54,91.55,27.15,34.75,30.28,1722959405,2024/08/06,15:50,0x00000000
106624,thermo-grid-883f4a344cbe,2024/08/06,18:55,0.69,0.0,80.32,119.43,0.0,0.0,18.53,117.4,49.27,91.55,26.86,34.76,29.98,1722959705,2024/08/06,15:55,0x00000000
106625,thermo-grid-883f4a344cbe,2024/08/06,19:00,0.92,0.0,78.94,129.85,0.0,0.0,17.95,109.43,49.88,91.56,26.57,34.78,29.7,1722960005,2024/08/06,16:00,0x00000000
106626,thermo-grid-883f4a344cbe,2024/08/06,19:05,0.99,0.0,77.78,122.76,0.0,0.0,16.46,113.19,50.55,91.58,26.31,34.79,29.44,1722960305,2024/08/06,16:05,0x00000000
106627,thermo-grid-883f4a344cbe,2024/08/06,19:10,0.66,0.0,74.62,100.15,0.0,0.0,17.79,114.84,50.82,91.58,26.07,34.8,29.2,1722960605,2024/08/06,16:10,0x00000000
106628,thermo-grid-883f4a344cbe,2024/08/06,19:15,1.0,0.0,74.03,126.48,0.0,0.0,16.98,104.91,51.44,91.58,25.84,34.82,28.98,1722960905,2024/08/06,16:15,0x00000000
106629,thermo-grid-883f4a344cbe,2024/08/06,19:20,1.11,0.0,71.36,112.96,0.0,0.0,17.03,112.68,51.81,91.58,25.63,34.83,28.75,1722961205,2024/08/06,16:20,0x00000000
106630,thermo-grid-883f4a344cbe,2024/08/06,19:25,0.64,0.0,68.32,96.96,0.0,0.0,20.51,124.87,51.88,91.59,25.41,34.84,28.54,1722961505,2024/08/06,16:25,0x00000000
106631,thermo-grid-883f4a344cbe,2024/08/06,19:30,0.6,0.0,66.27,89.68,0.0,0.0,22.31,120.71,52.09,91.6,25.23,34.86,28.35,1722961805,2024/08/06,16:30,0x00000000
106632,thermo-grid-883f4a344cbe,2024/08/06,19:35,0.75,0.0,66.11,91.9,0.0,0.0,22.98,131.37,52.43,91.59,25.08,34.87,28.2,1722962105,2024/08/06,16:35,0x00000000
106633,thermo-grid-883f4a344cbe,2024/08/06,19:40,0.66,0.0,65.83,90.76,0.0,0.0,24.73,144.92,52.67,91.59,24.94,34.89,28.07,1722962405,2024/08/06,16:40,0x00000000
106634,thermo-grid-883f4a344cbe,2024/08/06,19:45,0.79,0.0,64.78,94.71,0.0,0.0,19.9,125.8,53.13,91.6,24.82,34.9,27.94,1722962705,2024/08/06,16:45,0x00000000
106635,thermo-grid-883f4a344cbe,2024/08/06,19:50,0.89,0.0,62.58,88.24,0.0,0.0,19.66,112.24,53.09,91.6,24.69,34.9,27.81,1722963005,2024/08/06,16:50,0x00000000
106636,thermo-grid-883f4a344cbe,2024/08/06,19:55,0.48,0.0,60.62,70.99,0.0,0.0,19.99,96.35,52.85,91.6,24.57,34.91,27.68,1722963305,2024/08/06,16:55,0x00000000
106637,thermo-grid-883f4a344cbe,2024/08/06,20:00,0.68,0.0,60.11,80.92,0.0,0.0,19.58,93.74,53.22,91.6,24.46,34.91,27.56,1722963605,2024/08/06,17:00,0x00000000
106638,thermo-grid-883f4a344cbe,2024/08/06,20:05,0.62,0.0,59.47,76.67,0.0,0.0,19.53,101.77,53.38,91.61,24.33,34.91,27.44,1722963905,2024/08/06,17:05,0x00000000
106639,thermo-grid-883f4a344cbe,2024/08/06,20:10,0.7,0.0,60.22,79.84,0.0,0.0,18.77,104.21,53.76,91.62,24.21,34.91,27.31,1722964205,2024/08/06,17:10,0x00000000
106640,thermo-grid-883f4a344cbe,2024/08/06,20:15,1.04,0.0,58.99,92.52,0.0,0.0,18.55,109.27,54.1,91.63,24.1,34.92,27.2,1722964505,2024/08/06,17:15,0x00000000
106641,thermo-grid-883f4a344cbe,2024/08/06,20:20,0.52,0.0,57.03,71.44,0.0,0.0,18.78,92.2,53.78,91.63,23.99,34.92,27.09,1722964805,2024/08/06,17:20,0x00000000
106642,thermo-grid-883f4a344cbe,2024/08/06,20:25,0.67,0.0,56.97,76.77,0.0,0.0,18.75,93.93,53.85,91.64,23.88,34.93,26.98,1722965105,2024/08/06,17:25,0x00000000
106643,thermo-grid-883f4a344cbe,2024/08/06,20:30,0.56,0.0,57.7,70.08,0.0,0.0,17.6,101.73,54.21,91.63,23.77,34.93,26.87,1722965405,2024/08/06,17:30,0x00000000
106644,thermo-grid-883f4a344cbe,2024/08/06,20:35,0.84,0.0,56.71,76.67,0.0,0.0,14.99,78.62,54.66,91.63,23.67,34.93,26.75,1722965705,2024/08/06,17:35,0x00000000
106645,thermo-grid-883f4a344cbe,2024/08/06,20:40,0.6,0.0,55.32,70.99,0.0,0.0,14.57,82.24,54.71,91.63,23.57,34.93,26.64,1722966005,2024/08/06,17:40,0x00000000
106646,thermo-grid-883f4a344cbe,2024/08/06,20:45,0.37,0.0,53.73,55.17,0.0,0.0,14.24,80.67,54.47,91.63,23.48,34.94,26.55,1722966305,2024/08/06,17:45,0x00000000
106647,thermo-grid-883f4a344cbe,2024/08/06,20:50,0.52,0.0,55.64,69.66,0.0,0.0,15.28,89.68,54.82,91.63,23.4,34.95,26.46,1722966605,2024/08/06,17:50,0x00000000
106648,thermo-grid-883f4a344cbe,2024/08/06,20:55,0.44,0.0,55.71,65.83,0.0,0.0,15.32,93.86,55.24,91.63,23.32,34.95,26.38,1722966905,2024/08/06,17:55,0x00000000
106649,thermo-grid-883f4a344cbe,2024/08/06,21:00,0.38,0.0,53.18,58.47,0.0,0.0,13.47,70.7,55.14,91.63,23.24,34.95,26.29,1722967205,2024/08/06,18:00,0x00000000
106650,thermo-grid-883f4a344cbe,2024/08/06,21:05,0.38,0.0,52.91,55.84,0.0,0.0,13.06,57.47,54.92,91.64,23.16,34.95,26.21,1722967505,2024/08/06,18:05,0x00000000
106651,thermo-grid-883f4a344cbe,2024/08/06,21:10,0.48,0.0,54.37,62.65,0.0,0.0,13.28,65.47,55.28,91.64,23.08,34.95,26.14,1722967805,2024/08/06,18:10,0x00000000
106652,thermo-grid-883f4a344cbe,2024/08/06,21:15,0.51,0.0,53.57,61.94,0.0,0.0,13.03,73.1,55.55,91.64,23.0,34.95,26.05,1722968105,2024/08/06,18:15,0x00000000
106653,thermo-grid-883f4a344cbe,2024/08/06,21:20,0.48,0.0,52.99,61.8,0.0,0.0,11.79,67.21,55.64,91.64,22.92,34.95,25.96,1722968405,2024/08/06,18:20,0x00000000
106654,thermo-grid-883f4a344cbe,2024/08/06,21:25,0.27,0.0,53.75,50.98,0.0,0.0,11.56,68.74,55.66,91.65,22.86,34.95,25.89,1722968705,2024/08/06,18:25,0x00000000
106655,thermo-grid-883f4a344cbe,2024/08/06,21:30,0.32,0.0,53.81,49.77,0.0,0.0,12.39,66.9,55.76,91.65,22.8,34.97,25.84,1722969005,2024/08/06,18:30,0x00000000
106656,thermo-grid-883f4a344cbe,2024/08/06,21:35,0.36,0.0,53.55,55.41,0.0,0.0,15.25,78.16,56.14,91.66,22.76,34.97,25.79,1722969305,2024/08/06,18:35,0x00000000
106657,thermo-grid-883f4a344cbe,2024/08/06,21:40,0.5,0.0,52.04,57.84,0.0,0.0,13.05,67.19,56.21,91.67,22.71,34.96,25.74,1722969605,2024/08/06,18:40,0x00000000
106658,thermo-grid-883f4a344cbe,2024/08/06,21:45,0.49,0.0,51.88,61.17,0.0,0.0,11.52,58.72,56.32,91.67,22.65,34.96,25.68,1722969905,2024/08/06,18:45,0x00000000
106659,thermo-grid-883f4a344cbe,2024/08/06,21:50,0.36,0.0,51.26,49.27,0.0,0.0,10.38,65.1,56.35,91.66,22.58,34.96,25.61,1722970205,2024/08/06,18:50,0x00000000
106660,thermo-grid-883f4a344cbe,2024/08/06,21:55,0.35,0.0,49.99,47.6,0.0,0.0,8.98,48.96,56.35,91.66,22.52,34.96,25.53,1722970505,2024/08/06,18:55,0x00000000
106661,thermo-grid-883f4a344cbe,2024/08/06,22:00,0.27,0.0,50.35,43.98,0.0,0.0,8.17,42.93,56.44,91.66,22.45,34.96,25.47,1722970805,2024/08/06,19:00,0x00000000
106662,thermo-grid-883f4a344cbe,2024/08/06,22:05,0.31,0.0,51.12,46.08,0.0,0.0,8.31,49.18,56.66,91.66,22.4,34.96,25.41,1722971105,2024/08/06,19:05,0x00000000
